bike_id,total_used_hrs,total_possible_hrs,total_unused_hrs,percent_used
12832,2177.0,54483,52306.0,4.0
17581,1161.0,19281,18120.0,6.02
14752,1248.0,30057,28809.0,4.15
10109,2275.0,67326,65051.0,3.38
6415,1545.0,48764,47219.0,3.17
12548,2768.0,67324,64556.0,4.11
18529,835.0,15046,14211.0,5.55
8737,2671.0,67277,64606.0,3.97
9365,2521.0,61037,58516.0,4.13
1388,1194.0,39037,37843.0,3.06
5662,2138.0,64090,61952.0,3.34
14071,1080.0,25893,24813.0,4.17
4544,1921.0,54628,52707.0,3.52
8994,1564.0,53520,51956.0,2.92
10962,1454.0,43590,42136.0,3.34
811,230.0,8712,8482.0,2.64
20644,584.0,11303,10719.0,5.17
19862,863.0,15282,14419.0,5.65
3029,1923.0,62027,60104.0,3.1
6134,1861.0,51343,49482.0,3.62
11077,2701.0,67322,64621.0,4.01
13595,2211.0,56864,54653.0,3.89
15886,1360.0,39889,38529.0,3.41
16660,924.0,23216,22292.0,3.98
136,1786.0,52979,51193.0,3.37
15853,1082.0,30353,29271.0,3.56
19190,1036.0,16290,15254.0,6.36
16736,1066.0,23033,21967.0,4.63
9427,2441.0,67338,64897.0,3.62
210,2327.0,52973,50646.0,4.39
6748,1052.0,30304,29252.0,3.47
11172,2338.0,67309,64971.0,3.47
7029,2096.0,65530,63434.0,3.2
5440,2336.0,61829,59493.0,3.78
1873,1506.0,54158,52652.0,2.78
10320,2221.0,67287,65066.0,3.3
16613,1426.0,28254,26828.0,5.05
9148,736.0,17800,17064.0,4.13
16070,284.0,37082,36798.0,0.77
21496,505.0,10245,9740.0,4.93
644,1700.0,45604,43904.0,3.73
12391,2313.0,70370,68057.0,3.29
13010,1257.0,36201,34944.0,3.47
5816,2137.0,67074,64937.0,3.19
16460,1534.0,30748,29214.0,4.99
11698,1196.0,70378,69182.0,1.7
20998,482.0,7805,7323.0,6.18
5034,1923.0,67088,65165.0,2.87
11139,2278.0,66181,63903.0,3.44
18097,930.0,18393,17463.0,5.06
21756,397.0,5601,5204.0,7.09
22117,275.0,5241,4966.0,5.25
4337,1909.0,63672,61763.0,3.0
9802,2114.0,39721,37607.0,5.32
16917,1621.0,26925,25304.0,6.02
3545,2055.0,54383,52328.0,3.78
15824,1790.0,43068,41278.0,4.16
13307,1816.0,48967,47151.0,3.71
3152,1386.0,54655,53269.0,2.54
6886,1297.0,67307,66010.0,1.93
15485,1940.0,42368,40428.0,4.58
13137,2187.0,63237,61050.0,3.46
14283,2119.0,52247,50128.0,4.06
12311,1962.0,67330,65368.0,2.91
21779,387.0,8569,8182.0,4.52
11807,2532.0,70316,67784.0,3.6
8671,2110.0,67217,65107.0,3.14
350,1302.0,35280,33978.0,3.69
12984,2470.0,69987,67517.0,3.53
3897,1791.0,52259,50468.0,3.43
15640,1895.0,39968,38073.0,4.74
21031,608.0,7836,7228.0,7.76
2463,1986.0,62446,60460.0,3.18
16834,1445.0,26928,25483.0,5.37
9610,2091.0,67328,65237.0,3.11
10097,1489.0,67254,65765.0,2.21
12991,2577.0,70183,67606.0,3.67
16084,1714.0,31805,30091.0,5.39
1717,719.0,14447,13728.0,4.98
11277,2109.0,57337,55228.0,3.68
290,2143.0,53073,50930.0,4.04
19130,689.0,12811,12122.0,5.38
6775,2090.0,66192,64102.0,3.16
17439,1339.0,21708,20369.0,6.17
8091,1713.0,67305,65592.0,2.55
14646,892.0,22984,22092.0,3.88
16395,1473.0,34378,32905.0,4.28
15555,1660.0,41892,40232.0,3.96
5931,1888.0,53140,51252.0,3.55
17406,1231.0,21631,20400.0,5.69
5701,2594.0,65919,63325.0,3.94
5867,1696.0,48555,46859.0,3.49
12463,2010.0,67315,65305.0,2.99
6277,1371.0,39252,37881.0,3.49
3175,1404.0,44541,43137.0,3.15
15337,1953.0,40948,38995.0,4.77
13421,2288.0,58085,55797.0,3.94
12425,2533.0,67292,64759.0,3.76
7250,2496.0,67270,64774.0,3.71
14154,2227.0,58641,56414.0,3.8
13143,1934.0,50327,48393.0,3.84
12014,2306.0,67314,65008.0,3.43
438,1971.0,64616,62645.0,3.05
3273,2026.0,55684,53658.0,3.64
12895,2272.0,59798,57526.0,3.8
5545,2029.0,51935,49906.0,3.91
16314,1505.0,31483,29978.0,4.78
10325,2732.0,67057,64325.0,4.07
19574,244.0,18724,18480.0,1.3
9110,1416.0,46273,44857.0,3.06
13309,2399.0,61332,58933.0,3.91
4290,1712.0,53551,51839.0,3.2
15923,1377.0,35616,34239.0,3.87
8621,2482.0,65267,62785.0,3.8
20365,607.0,14238,13631.0,4.26
20929,323.0,6176,5853.0,5.23
11981,910.0,18695,17785.0,4.87
2029,1372.0,44368,42996.0,3.09
11791,2104.0,64808,62704.0,3.25
20978,620.0,10585,9965.0,5.86
16131,1664.0,33252,31588.0,5.0
17795,917.0,16378,15461.0,5.6
19553,933.0,18325,17392.0,5.09
19940,548.0,14382,13834.0,3.81
6479,2209.0,67110,64901.0,3.29
16656,1735.0,28225,26490.0,6.15
6,1677.0,70339,68662.0,2.38
19132,938.0,16494,15556.0,5.69
13758,1713.0,44079,42366.0,3.89
11471,2517.0,64854,62337.0,3.88
1303,1829.0,44605,42776.0,4.1
3155,2565.0,66196,63631.0,3.87
16592,1037.0,27745,26708.0,3.74
6716,2576.0,67292,64716.0,3.83
15114,2033.0,42567,40534.0,4.78
8480,2066.0,67295,65229.0,3.07
17252,1008.0,14201,13193.0,7.1
1941,2319.0,53261,50942.0,4.35
3783,1225.0,39111,37886.0,3.13
5935,2070.0,53061,50991.0,3.9
6547,1733.0,67338,65605.0,2.57
19650,768.0,15265,14497.0,5.03
2024,1817.0,52251,50434.0,3.48
12365,2315.0,67301,64986.0,3.44
8669,2604.0,67104,64500.0,3.88
19788,828.0,15369,14541.0,5.39
16753,1276.0,26129,24853.0,4.88
427,2387.0,67205,64818.0,3.55
7506,1989.0,67281,65292.0,2.96
14693,1687.0,50093,48406.0,3.37
4588,2298.0,65511,63213.0,3.51
10628,1716.0,49837,48121.0,3.44
5376,2310.0,66687,64377.0,3.46
59348,60.0,1880,1820.0,3.19
57738,241.0,2965,2724.0,8.13
55849,89.0,2873,2784.0,3.1
50786,73.0,2934,2861.0,2.49
59690,107.0,2776,2669.0,3.85
8634,2102.0,67317,65215.0,3.12
9620,2215.0,67184,64969.0,3.3
11535,1920.0,67214,65294.0,2.86
20879,337.0,11143,10806.0,3.02
13803,2108.0,56260,54152.0,3.75
443,1391.0,46959,45568.0,2.96
4743,1883.0,54358,52475.0,3.46
11905,2534.0,66990,64456.0,3.78
19730,937.0,17860,16923.0,5.25
3374,2090.0,67129,65039.0,3.11
11039,1481.0,40090,38609.0,3.69
6684,2346.0,67302,64956.0,3.49
3877,1564.0,49252,47688.0,3.18
7510,1979.0,67324,65345.0,2.94
4065,2286.0,66992,64706.0,3.41
11811,2343.0,67299,64956.0,3.48
18821,1017.0,17065,16048.0,5.96
4669,2378.0,66648,64270.0,3.57
15523,1655.0,42184,40529.0,3.92
1233,1769.0,48171,46402.0,3.67
7534,650.0,21911,21261.0,2.97
9553,995.0,67310,66315.0,1.48
6368,1820.0,53523,51703.0,3.4
20406,895.0,16010,15115.0,5.59
19659,631.0,15418,14787.0,4.09
4749,2097.0,66446,64349.0,3.16
9172,2247.0,65952,63705.0,3.41
16276,1373.0,35731,34358.0,3.84
5487,1584.0,53036,51452.0,2.99
17856,526.0,19081,18555.0,2.76
833,1242.0,53087,51845.0,2.34
3153,2100.0,66518,64418.0,3.16
18751,932.0,16749,15817.0,5.56
4100,1781.0,49803,48022.0,3.58
2636,634.0,14551,13917.0,4.36
913,2813.0,66652,63839.0,4.22
9196,1914.0,67295,65381.0,2.84
8123,2499.0,67027,64528.0,3.73
2060,1958.0,64724,62766.0,3.03
17665,1103.0,18209,17106.0,6.06
2228,2021.0,63825,61804.0,3.17
9374,2286.0,67132,64846.0,3.41
5316,1923.0,63791,61868.0,3.01
17997,835.0,19320,18485.0,4.32
10151,1968.0,61932,59964.0,3.18
879,2310.0,66929,64619.0,3.45
17524,969.0,21524,20555.0,4.5
7181,2589.0,67301,64712.0,3.85
17374,1501.0,21529,20028.0,6.97
2801,1705.0,67281,65576.0,2.53
4088,709.0,22355,21646.0,3.17
2270,1792.0,53037,51245.0,3.38
8440,2549.0,67033,64484.0,3.8
5943,966.0,24984,24018.0,3.87
8905,2458.0,67322,64864.0,3.65
1205,1820.0,52221,50401.0,3.49
3625,1203.0,42911,41708.0,2.8
6179,1896.0,62072,60176.0,3.05
16288,1474.0,27195,25721.0,5.42
1492,1638.0,58870,57232.0,2.78
10565,2472.0,64310,61838.0,3.84
16108,682.0,14515,13833.0,4.7
3359,1765.0,50733,48968.0,3.48
8453,1208.0,61994,60786.0,1.95
6692,2033.0,67314,65281.0,3.02
7496,2283.0,64344,62061.0,3.55
10040,2610.0,66307,63697.0,3.94
10925,2168.0,58254,56086.0,3.72
563,1923.0,66994,65071.0,2.87
3112,845.0,23009,22164.0,3.67
20966,618.0,10951,10333.0,5.64
3463,1754.0,51415,49661.0,3.41
12766,2692.0,67150,64458.0,4.01
6780,1980.0,67273,65293.0,2.94
13055,2019.0,61175,59156.0,3.3
15584,1819.0,41837,40018.0,4.35
19166,922.0,16283,15361.0,5.66
7462,1576.0,67295,65719.0,2.34
17916,1100.0,18861,17761.0,5.83
4506,1711.0,56445,54734.0,3.03
16961,1449.0,25873,24424.0,5.6
13625,2129.0,48057,45928.0,4.43
7265,422.0,7825,7403.0,5.39
5986,2179.0,65976,63797.0,3.3
13757,2182.0,56290,54108.0,3.88
17029,1384.0,28953,27569.0,4.78
2166,1950.0,61042,59092.0,3.19
23555,173.0,4535,4362.0,3.81
7886,2300.0,67293,64993.0,3.42
416,1468.0,53462,51994.0,2.75
15,1077.0,41001,39924.0,2.63
18932,1167.0,16651,15484.0,7.01
11701,2036.0,66043,64007.0,3.08
8715,2043.0,66872,64829.0,3.06
21294,436.0,10450,10014.0,4.17
10365,1655.0,67266,65611.0,2.46
9504,1841.0,66433,64592.0,2.77
5842,2122.0,67295,65173.0,3.15
7707,3055.0,67256,64201.0,4.54
18637,940.0,13855,12915.0,6.78
13929,1943.0,55907,53964.0,3.48
13138,1239.0,28973,27734.0,4.28
4737,1807.0,41932,40125.0,4.31
1524,844.0,46595,45751.0,1.81
11476,2775.0,67303,64528.0,4.12
8235,1517.0,48748,47231.0,3.11
13122,1996.0,63204,61208.0,3.16
9170,2467.0,67325,64858.0,3.66
9887,2223.0,61254,59031.0,3.63
9621,2541.0,67290,64749.0,3.78
18152,940.0,21451,20511.0,4.38
7805,1985.0,58764,56779.0,3.38
1972,2413.0,67308,64895.0,3.59
17152,1420.0,20899,19479.0,6.79
8782,1132.0,41224,40092.0,2.75
11069,1580.0,46712,45132.0,3.38
6037,1452.0,63199,61747.0,2.3
1894,1672.0,52580,50908.0,3.18
19667,809.0,13437,12628.0,6.02
15043,1751.0,45021,43270.0,3.89
13950,2137.0,55159,53022.0,3.87
11764,789.0,70264,69475.0,1.12
389,1545.0,65529,63984.0,2.36
7899,2036.0,67302,65266.0,3.03
19300,890.0,16021,15131.0,5.56
6236,2097.0,65720,63623.0,3.19
8117,660.0,67155,66495.0,0.98
20204,871.0,17326,16455.0,5.03
1505,1808.0,53054,51246.0,3.41
18533,847.0,17498,16651.0,4.84
18639,782.0,16518,15736.0,4.73
21238,241.0,4276,4035.0,5.64
18978,880.0,16680,15800.0,5.28
17635,1080.0,18477,17397.0,5.85
16890,1366.0,26282,24916.0,5.2
16813,353.0,7617,7264.0,4.63
16971,936.0,25982,25046.0,3.6
8735,2479.0,67084,64605.0,3.7
6602,2278.0,65765,63487.0,3.46
8713,2219.0,66445,64226.0,3.34
1635,1877.0,65770,63893.0,2.85
3775,1950.0,67293,65343.0,2.9
3349,2189.0,63818,61629.0,3.43
16926,1722.0,29310,27588.0,5.88
14866,1398.0,48125,46727.0,2.9
22692,341.0,4535,4194.0,7.52
144,1966.0,66776,64810.0,2.94
10223,677.0,22345,21668.0,3.03
18853,896.0,16533,15637.0,5.42
13236,2149.0,62633,60484.0,3.43
18028,980.0,18669,17689.0,5.25
4360,2053.0,66398,64345.0,3.09
18444,987.0,17715,16728.0,5.57
5731,1704.0,62645,60941.0,2.72
17097,1271.0,20735,19464.0,6.13
17459,1376.0,21089,19713.0,6.52
10436,1780.0,66823,65043.0,2.66
19654,892.0,15579,14687.0,5.73
14008,2128.0,55805,53677.0,3.81
15057,1541.0,45077,43536.0,3.42
17341,1351.0,21789,20438.0,6.2
8659,1959.0,66411,64452.0,2.95
13795,1972.0,56164,54192.0,3.51
21940,364.0,5420,5056.0,6.72
4852,2414.0,67116,64702.0,3.6
21910,343.0,5528,5185.0,6.2
1853,1446.0,52965,51519.0,2.73
7359,1951.0,64185,62234.0,3.04
16166,1483.0,33098,31615.0,4.48
6880,2069.0,66677,64608.0,3.1
12547,1645.0,67321,65676.0,2.44
8547,1980.0,55480,53500.0,3.57
20252,967.0,14284,13317.0,6.77
21778,504.0,8573,8069.0,5.88
54381,80.0,2888,2808.0,2.77
20852,157.0,11112,10955.0,1.41
52874,61.0,2985,2924.0,2.04
57104,60.0,2982,2922.0,2.01
11210,2420.0,70391,67971.0,3.44
1266,2068.0,67286,65218.0,3.07
20155,553.0,14366,13813.0,3.85
16635,1263.0,23860,22597.0,5.29
10515,2557.0,67186,64629.0,3.81
5367,2097.0,67250,65153.0,3.12
18512,994.0,17714,16720.0,5.61
17182,1636.0,22349,20713.0,7.32
11155,2425.0,67281,64856.0,3.6
10668,1910.0,67123,65213.0,2.85
1389,1020.0,33080,32060.0,3.08
14996,1843.0,45028,43185.0,4.09
20846,335.0,11045,10710.0,3.03
21144,392.0,10255,9863.0,3.82
20225,932.0,17351,16419.0,5.37
13645,1854.0,56375,54521.0,3.29
14952,1758.0,43463,41705.0,4.04
16704,1296.0,24328,23032.0,5.33
16196,1307.0,31780,30473.0,4.11
13459,1435.0,56525,55090.0,2.54
20500,740.0,11707,10967.0,6.32
7826,1710.0,62330,60620.0,2.74
10208,1635.0,48966,47331.0,3.34
10980,2659.0,67275,64616.0,3.95
14227,1099.0,25212,24113.0,4.36
3885,1898.0,67273,65375.0,2.82
2324,1998.0,53181,51183.0,3.76
18885,1136.0,16847,15711.0,6.74
12906,1133.0,70215,69082.0,1.61
15432,250.0,12827,12577.0,1.95
8821,2435.0,67297,64862.0,3.62
2718,761.0,29836,29075.0,2.55
20845,358.0,6709,6351.0,5.34
7064,1759.0,59479,57720.0,2.96
14406,2248.0,55512,53264.0,4.05
19034,577.0,10736,10159.0,5.37
366,1971.0,56141,54170.0,3.51
12034,1932.0,67327,65395.0,2.87
12814,1755.0,57582,55827.0,3.05
6842,2472.0,67119,64647.0,3.68
12954,2304.0,66155,63851.0,3.48
20772,453.0,8164,7711.0,5.55
12996,2242.0,62713,60471.0,3.58
6062,1737.0,51990,50253.0,3.34
16667,1568.0,27888,26320.0,5.62
8350,2045.0,67313,65268.0,3.04
3828,1722.0,48936,47214.0,3.52
3227,1657.0,67085,65428.0,2.47
3471,2320.0,67250,64930.0,3.45
9541,1704.0,67102,65398.0,2.54
13009,2570.0,67254,64684.0,3.82
17074,1429.0,22759,21330.0,6.28
22903,183.0,7084,6901.0,2.58
10551,189.0,4992,4803.0,3.79
1497,1395.0,64776,63381.0,2.15
6103,2223.0,65950,63727.0,3.37
6446,1941.0,67303,65362.0,2.88
9839,1773.0,64383,62610.0,2.75
20476,706.0,14525,13819.0,4.86
3506,1681.0,52753,51072.0,3.19
5834,2006.0,67045,65039.0,2.99
132,1602.0,51340,49738.0,3.12
10281,2390.0,65830,63440.0,3.63
9903,999.0,25811,24812.0,3.87
10884,1938.0,54340,52402.0,3.57
5298,1702.0,47832,46130.0,3.56
6472,2044.0,67284,65240.0,3.04
17600,874.0,19294,18420.0,4.53
2620,974.0,30400,29426.0,3.2
8312,1819.0,57719,55900.0,3.15
6109,251.0,6573,6322.0,3.82
4901,1246.0,39083,37837.0,3.19
6485,2418.0,55997,53579.0,4.32
15287,315.0,14131,13816.0,2.23
3510,1946.0,62610,60664.0,3.11
10075,698.0,18513,17815.0,3.77
18425,543.0,8481,7938.0,6.4
5436,938.0,37600,36662.0,2.49
11945,2059.0,70392,68333.0,2.93
13545,1095.0,29874,28779.0,3.67
21347,366.0,10357,9991.0,3.53
19729,846.0,15287,14441.0,5.53
20281,739.0,17329,16590.0,4.26
16474,1440.0,30754,29314.0,4.68
1614,1971.0,67227,65256.0,2.93
2722,2215.0,67087,64872.0,3.3
4636,1919.0,51094,49175.0,3.76
16880,1411.0,26277,24866.0,5.37
11075,2494.0,64822,62328.0,3.85
13673,2010.0,55919,53909.0,3.59
12683,2124.0,66746,64622.0,3.18
12244,2029.0,64956,62927.0,3.12
9778,2691.0,67031,64340.0,4.01
11233,1649.0,65843,64194.0,2.5
1783,2319.0,63482,61163.0,3.65
21221,585.0,10432,9847.0,5.61
803,2609.0,67308,64699.0,3.88
12633,1348.0,33850,32502.0,3.98
1199,431.0,13780,13349.0,3.13
13274,2139.0,56354,54215.0,3.8
3115,1432.0,52142,50710.0,2.75
22906,306.0,3929,3623.0,7.79
10645,2267.0,67332,65065.0,3.37
14939,1300.0,30458,29158.0,4.27
13438,1386.0,34727,33341.0,3.99
15315,1877.0,45619,43742.0,4.11
19999,782.0,14570,13788.0,5.37
10870,2413.0,66336,63923.0,3.64
15867,1397.0,35322,33925.0,3.96
17230,1293.0,20765,19472.0,6.23
8110,533.0,67304,66771.0,0.79
16432,1089.0,29789,28700.0,3.66
3275,2292.0,57004,54712.0,4.02
17038,1287.0,25876,24589.0,4.97
15322,1561.0,32612,31051.0,4.79
10742,1834.0,43451,41617.0,4.22
9811,2547.0,67223,64676.0,3.79
17717,884.0,22438,21554.0,3.94
6944,2079.0,67275,65196.0,3.09
16756,1529.0,27112,25583.0,5.64
1002,1888.0,65118,63230.0,2.9
14061,1973.0,56692,54719.0,3.48
14672,1879.0,49126,47247.0,3.82
18818,819.0,14020,13201.0,5.84
12289,2383.0,67266,64883.0,3.54
9788,2661.0,66307,63646.0,4.01
16848,1342.0,26453,25111.0,5.07
15984,840.0,24388,23548.0,3.44
5037,2105.0,55817,53712.0,3.77
6601,1903.0,53312,51409.0,3.57
7926,2078.0,67171,65093.0,3.09
19662,586.0,12799,12213.0,4.58
11385,2409.0,69885,67476.0,3.45
19327,847.0,15612,14765.0,5.43
22161,370.0,5235,4865.0,7.07
13195,2567.0,62662,60095.0,4.1
17452,1080.0,24552,23472.0,4.4
16409,1468.0,29790,28322.0,4.93
10943,2602.0,67256,64654.0,3.87
21816,437.0,8504,8067.0,5.14
18936,864.0,16682,15818.0,5.18
11192,2006.0,66863,64857.0,3.0
299,1915.0,67234,65319.0,2.85
10164,2334.0,66244,63910.0,3.52
6377,1953.0,67312,65359.0,2.9
9483,1800.0,52945,51145.0,3.4
10248,1174.0,30798,29624.0,3.81
20040,873.0,14595,13722.0,5.98
469,1931.0,53093,51162.0,3.64
21696,348.0,5616,5268.0,6.2
17437,1398.0,20762,19364.0,6.73
3913,807.0,21816,21009.0,3.7
8977,2149.0,60132,57983.0,3.57
12059,2092.0,70305,68213.0,2.98
12257,2074.0,66051,63977.0,3.14
14756,1572.0,50016,48444.0,3.14
16285,1736.0,32636,30900.0,5.32
16994,1226.0,25652,24426.0,4.78
494,1720.0,48967,47247.0,3.51
18370,1041.0,17805,16764.0,5.85
20007,702.0,11593,10891.0,6.06
20403,950.0,13118,12168.0,7.24
105,1952.0,57803,55851.0,3.38
5339,1978.0,67261,65283.0,2.94
4469,1932.0,51378,49446.0,3.76
269,939.0,29804,28865.0,3.15
22275,373.0,8106,7733.0,4.6
8013,2747.0,67333,64586.0,4.08
17824,1000.0,19132,18132.0,5.23
18027,1017.0,18677,17660.0,5.45
790,1599.0,44748,43149.0,3.57
16366,1285.0,35631,34346.0,3.61
5054,1917.0,53956,52039.0,3.55
2113,96.0,2528,2432.0,3.8
20551,867.0,11930,11063.0,7.27
20512,545.0,14505,13960.0,3.76
20180,768.0,13842,13074.0,5.55
55743,91.0,2951,2860.0,3.08
55724,94.0,3009,2915.0,3.12
50602,53.0,2758,2705.0,1.92
56039,113.0,3015,2902.0,3.75
13451,2247.0,57896,55649.0,3.88
20615,478.0,14539,14061.0,3.29
5279,2309.0,62560,60251.0,3.69
8570,2385.0,67215,64830.0,3.55
12340,2206.0,67140,64934.0,3.29
4517,1863.0,67273,65410.0,2.77
14759,1717.0,48073,46356.0,3.57
14955,1176.0,28685,27509.0,4.1
1144,2460.0,66936,64476.0,3.68
9738,2139.0,67309,65170.0,3.18
13668,1988.0,59496,57508.0,3.34
7767,2547.0,67270,64723.0,3.79
16232,215.0,34700,34485.0,0.62
14035,2326.0,54890,52564.0,4.24
9322,1504.0,66682,65178.0,2.26
8795,2019.0,67057,65038.0,3.01
12680,2393.0,62918,60525.0,3.8
15159,651.0,20777,20126.0,3.13
11002,1811.0,67236,65425.0,2.69
9329,2109.0,67136,65027.0,3.14
15270,1434.0,35247,33813.0,4.07
3077,1955.0,63552,61597.0,3.08
7549,2068.0,67167,65099.0,3.08
234,2647.0,64985,62338.0,4.07
12056,1826.0,67298,65472.0,2.71
9123,1664.0,53168,51504.0,3.13
19032,987.0,16636,15649.0,5.93
11236,1450.0,67085,65635.0,2.16
14943,1776.0,51051,49275.0,3.48
8417,1336.0,43585,42249.0,3.07
9699,2084.0,66382,64298.0,3.14
7354,1737.0,60680,58943.0,2.86
2097,1655.0,48128,46473.0,3.44
9974,2705.0,67311,64606.0,4.02
13045,2154.0,58244,56090.0,3.7
7618,1779.0,64763,62984.0,2.75
12649,1408.0,52162,50754.0,2.7
2175,1254.0,46470,45216.0,2.7
16837,1319.0,26397,25078.0,5.0
2162,1258.0,49854,48596.0,2.52
8833,1691.0,67334,65643.0,2.51
7600,1260.0,39204,37944.0,3.21
8822,1930.0,65695,63765.0,2.94
8112,2282.0,60091,57809.0,3.8
18441,804.0,17360,16556.0,4.63
5374,1018.0,32108,31090.0,3.17
21422,387.0,7240,6853.0,5.35
17354,1223.0,20999,19776.0,5.82
18501,929.0,17595,16666.0,5.28
18078,1048.0,18532,17484.0,5.66
20916,310.0,10838,10528.0,2.86
5284,1277.0,64199,62922.0,1.99
14857,1908.0,48037,46129.0,3.97
3207,1722.0,52361,50639.0,3.29
10549,2082.0,67253,65171.0,3.1
17747,1057.0,18283,17226.0,5.78
15126,1411.0,44821,43410.0,3.15
8138,2326.0,66852,64526.0,3.48
18377,646.0,10452,9806.0,6.18
18331,1215.0,21147,19932.0,5.75
18275,946.0,18152,17206.0,5.21
17778,999.0,18766,17767.0,5.32
18173,750.0,13666,12916.0,5.49
1727,1403.0,50746,49343.0,2.76
5581,1648.0,53123,51475.0,3.1
11990,1898.0,56877,54979.0,3.34
16351,1780.0,32506,30726.0,5.48
2699,1903.0,64343,62440.0,2.96
18509,665.0,13309,12644.0,5.0
20350,896.0,14119,13223.0,6.35
15251,1548.0,42605,41057.0,3.63
20107,553.0,10512,9959.0,5.26
7447,1712.0,66625,64913.0,2.57
13830,1942.0,53740,51798.0,3.61
17640,1168.0,17820,16652.0,6.55
16092,963.0,33920,32957.0,2.84
8999,2057.0,67280,65223.0,3.06
21687,445.0,8790,8345.0,5.06
9897,2337.0,67188,64851.0,3.48
5322,2250.0,65257,63007.0,3.45
22823,298.0,4167,3869.0,7.15
16600,1485.0,28089,26604.0,5.29
4441,1851.0,60336,58485.0,3.07
6587,1637.0,52970,51333.0,3.09
17204,1114.0,17915,16801.0,6.22
7537,2291.0,59894,57603.0,3.83
21071,438.0,7734,7296.0,5.66
2799,2151.0,67305,65154.0,3.2
3812,1800.0,67164,65364.0,2.68
8351,1573.0,55741,54168.0,2.82
17119,1253.0,22727,21474.0,5.51
16748,1319.0,27122,25803.0,4.86
14298,941.0,23518,22577.0,4.0
10722,898.0,32161,31263.0,2.79
5382,1888.0,54761,52873.0,3.45
14244,1582.0,38998,37416.0,4.06
10779,1713.0,59579,57866.0,2.88
20129,747.0,13682,12935.0,5.46
16551,1331.0,30171,28840.0,4.41
240,2220.0,67252,65032.0,3.3
20397,715.0,13129,12414.0,5.45
18234,643.0,18182,17539.0,3.54
3489,1526.0,53240,51714.0,2.87
16626,1482.0,28030,26548.0,5.29
9898,3044.0,67324,64280.0,4.52
6421,2033.0,66984,64951.0,3.04
18625,1073.0,17306,16233.0,6.2
9964,1137.0,30072,28935.0,3.78
86,784.0,22747,21963.0,3.45
1143,1924.0,49505,47581.0,3.89
2896,2242.0,65705,63463.0,3.41
13829,1753.0,56257,54504.0,3.12
60299,89.0,2348,2259.0,3.79
55666,70.0,2927,2857.0,2.39
20674,625.0,11204,10579.0,5.58
51797,64.0,1657,1593.0,3.86
58680,129.0,3002,2873.0,4.3
53303,85.0,2986,2901.0,2.85
18141,1082.0,18342,17260.0,5.9
1615,2001.0,67222,65221.0,2.98
15066,838.0,48025,47187.0,1.74
14684,1628.0,50087,48459.0,3.25
14358,1396.0,34848,33452.0,4.01
10317,1002.0,32925,31923.0,3.04
2181,1893.0,52420,50527.0,3.61
15010,1942.0,45054,43112.0,4.31
603,1480.0,42528,41048.0,3.48
3007,1902.0,52157,50255.0,3.65
23911,56.0,3139,3083.0,1.78
19712,850.0,15559,14709.0,5.46
8059,1844.0,48961,47117.0,3.77
9727,2398.0,66943,64545.0,3.58
15818,2047.0,42852,40805.0,4.78
4529,2316.0,67320,65004.0,3.44
9892,2273.0,67330,65057.0,3.38
14690,2057.0,49488,47431.0,4.16
1698,876.0,23848,22972.0,3.67
5874,2701.0,67211,64510.0,4.02
9729,1900.0,67203,65303.0,2.83
16336,1165.0,24435,23270.0,4.77
3016,1858.0,49930,48072.0,3.72
13600,2290.0,58351,56061.0,3.92
12603,432.0,11697,11265.0,3.69
14974,1845.0,51052,49207.0,3.61
11208,2542.0,67303,64761.0,3.78
15097,1545.0,45069,43524.0,3.43
9514,1260.0,32327,31067.0,3.9
15038,1837.0,44663,42826.0,4.11
10481,206.0,5143,4937.0,4.01
1333,2401.0,57656,55255.0,4.16
8740,2216.0,59811,57595.0,3.71
19624,1129.0,15653,14524.0,7.21
19117,843.0,15625,14782.0,5.4
19874,736.0,14481,13745.0,5.08
9870,2792.0,67288,64496.0,4.15
9443,1489.0,40130,38641.0,3.71
9796,2403.0,67294,64891.0,3.57
8060,1358.0,67163,65805.0,2.02
15117,1651.0,42591,40940.0,3.88
4347,1718.0,55142,53424.0,3.12
9588,2121.0,67328,65207.0,3.15
15989,1661.0,35791,34130.0,4.64
7370,2717.0,67304,64587.0,4.04
8256,2121.0,66776,64655.0,3.18
2618,1490.0,63644,62154.0,2.34
17649,1256.0,19088,17832.0,6.58
13243,1845.0,44400,42555.0,4.16
2243,1546.0,52396,50850.0,2.95
13072,1948.0,70371,68423.0,2.77
20579,801.0,11922,11121.0,6.72
13300,1783.0,64440,62657.0,2.77
2653,937.0,30584,29647.0,3.06
22462,157.0,2261,2104.0,6.94
2302,1461.0,53619,52158.0,2.72
14502,1874.0,50941,49067.0,3.68
14735,721.0,17562,16841.0,4.11
22052,424.0,5282,4858.0,8.03
17396,1337.0,21722,20385.0,6.16
7591,2304.0,65120,62816.0,3.54
6630,409.0,13351,12942.0,3.06
22738,359.0,4405,4046.0,8.15
22955,380.0,4228,3848.0,8.99
5746,1557.0,47276,45719.0,3.29
148,2099.0,67138,65039.0,3.13
17923,1014.0,18757,17743.0,5.41
16529,1443.0,33313,31870.0,4.33
11833,2369.0,70304,67935.0,3.37
15345,1509.0,42556,41047.0,3.55
20021,609.0,11945,11336.0,5.1
10092,1891.0,64668,62777.0,2.92
1562,2093.0,62745,60652.0,3.34
